,ANNO,ID_OPERA,PROGR,TIPO_OPERA,STATO,MATERIALE,MACR,COMUNE,ORIENTAZIO,NOTE,H_MED_MSL,H_MIN_MSL,H_MAX_MSL,L_OPERA_M,AMP_BASE,AMP_VARCO,D_RIVA_M,FONT_DRIVA,ANNO_COSTR,ENTE_COSTR,INTERVENTO,NOTE_INT,ANNO_INT,ENTE_INT,ESO_M,VOLO,SHAPE_AREA,SHAPE_LEN
84,2020.0,105.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NO-SE,,0.03748077,-3.21000004,1.68599999,130.0,,25,100.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1322.4202737,277.699627149
85,2020.0,106.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NO-SE,,0.35993749,-2.79999995,1.91999996,125.0,,25,100.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1214.24904337,262.542308235
86,2020.0,107.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NO-SE,,0.29942858,-2.97000003,1.77400005,125.0,,25,120.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1067.1776215,256.711327622
87,2020.0,108.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NO-SE,,-0.36524999,-3.51999998,1.55599999,110.0,,35,100.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,695.315359175,226.452403516
88,2020.0,109.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NO-SE,,0.75607145,-3.0999999,2.09200001,110.0,,40,130.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1023.28949744,229.923363013
89,2020.0,110.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NO-SE,,0.22747369,-1.77999997,1.79499996,103.0,,15,140.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,913.794173585,225.947425362
90,2020.0,111.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NO-SE,,-0.36148486,-2.54999995,2.11899996,103.0,,30,140.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,822.48615686,245.84814476
91,2020.0,112.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NO-SE,,0.22389188,-1.63,1.65199995,110.0,,20,130.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,913.262761795,244.600055354
92,2020.0,113.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NE-SO,,0.32600001,-0.08,0.82800001,80.0,,-,0.0,Linea 2019,,,nessuno,,0,,G12,Volo Costa 2019 AdbPo,452.78200664,148.552287725
93,2020.0,482.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA) FINITO IN MARE PER EROSIONE,-0.21932752,-0.24758992,-0.19106513,20.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,44.005120775,45.4099744839
94,2020.0,483.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA) FINITO IN MARE PER EROSIONE,-0.18043831,-0.22260664,-0.15553014,25.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,71.96379917,58.1408804479
95,2020.0,484.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA) FINITO IN MARE PER EROSIONE,-0.18012808,-0.18796562,-0.17229055,20.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,44.769975865,40.3060601246
96,2020.0,485.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA) FINITO IN MARE PER EROSIONE,-0.15977521,-0.17159088,-0.14198974,25.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,65.00234041,55.1345035961
97,2020.0,486.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA) FINITO IN MARE PER EROSIONE,-0.19865622,-0.19865622,-0.19865622,25.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,44.00797137,49.5181999194
98,2020.0,487.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA) FINITO IN MARE PER EROSIONE,-0.17792405,-0.17792405,-0.17792405,25.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,50.203511325,50.3991650534
99,2020.0,488.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA),-0.1426554,-0.1453108,-0.14,30.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,79.35982062,62.1666743405
100,2020.0,489.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA),-0.19937894,-0.19937894,-0.19937894,10.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,20.645498845,22.2500865109
101,2020.0,490.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA),-0.13814899,-0.19758083,-0.07871716,30.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,80.214338515,66.078389649
102,2020.0,491.0,0.0,Pennello,relitta,SACCHI DI SABBIA,7.0,GORO,N-S,RESIDUO DI PENNELLO (TUBI IN GEOTESSUTO RIEMPITI DI SABBIA),-0.15730648,-0.15956455,-0.15453294,30.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,87.357792965,64.1581384822
103,2020.0,492.0,0.0,Area portuale,emersa,CALCESTRUZZO,1.0,RICCIONE,NE-SO,,1.47107661,-0.17200001,3.53200006,230.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,6752.36900517,912.770435201
104,2020.0,493.0,0.0,Infrastrutture minori,emersa,ACCIAIO E CALCESTRUZZO,7.0,GORO,NO-SE,PONTILE SU PALI IN FERRO,-0.06632689,-0.66306263,0.67400002,70.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,117.000511915,140.097229888
105,2020.0,494.0,0.0,Difesa trasversale soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,NO-SE,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA BARRIERE SEMISOMMERSE,-2.75,-5.13999987,0.20999999,40.0,,,250.0,Linea 2019,2003,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,307.945185735,113.752691209
106,2020.0,523.0,0.0,Area portuale,emersa,CALCESTRUZZO,2.0,RIMINI,,,1.66388202,-0.058,14.10400009,820.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,53276.3671992,5978.29554019
107,2020.0,524.0,1.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI, E-O,,0.22953658,-2.03999996,1.71700001,115.0,,-,64.0,Linea 2019,,,abbassamento,Realizzazione soglia soffolta,2017,,G9,Volo Costa 2019 AdbPo,656.75913542,151.046518334
108,2020.0,525.0,0.0,Foce armata,emersa,MASSI CALCAREI E CALCESTRUZZO,2.0,RIMINI,NE-SO,,0.27703613,-1.79999995,1.88399994,260.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,2311.49133086,536.454377904
109,2020.0,526.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,E-O,,-1.30218184,-2.41000009,0.43700001,120.0,,30,130.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,877.7208251,252.254667777
110,2020.0,528.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,E-O,,-0.15659259,-1.25999999,0.98400003,100.0,,30,0.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,650.468064045,218.436428496
111,2020.0,529.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,E-O,,0.17346428,-0.69999999,0.96399999,105.0,,37,0.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,676.70116978,224.7218405
112,2020.0,530.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-SSE,,0.19547369,-0.93000001,0.89499998,100.0,,30,0.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,496.46803225,209.02721466
113,2020.0,531.0,0.0,Difesa longitudinale aderente,emersa,MASSI CALCAREI,2.0,RIMINI,,PROTEZIONE MOLO,1.57853258,-2.46000004,8.69200039,600.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,7711.85005604,1476.72593138
114,2020.0,532.0,0.0,Difesa area portuale,emersa,CALCESTRUZZO,2.0,RIMINI,E-O,Messa in sicurezza dell'imboccatura e miglioramento della navigazione del porto canale di Rimini,1.75941122,-5.69000006,3.84200001,150.0,,,0.0,Linea 2019,2010,REGIONE EMILIA-ROMAGNA,nessuno,,0,,,Volo Costa 2019 AdbPo,4414.21454385,601.598423103
115,2020.0,533.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,,,1.42040944,-1.52999997,2.45000005,700.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,98366.5378915,2001.2378421
116,2020.0,469.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,E-O,SOGLIA SOFFOLTA PER APERTURA DI UN VARCO  NELLA SCOGLIERA EMERSA NEL 1980,-0.10433333,-0.33000001,0.012,10.0,,,60.0,Linea 2019,,,nessuno,,0,,G1,Volo Costa 2019 AdbPo,231.2214239,83.1052938243
117,2020.0,294.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,0.01223398,-0.56057835,0.4882724,100.0,,50,130.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,656.47277661,215.772908467
118,2020.0,295.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,-0.04524144,-0.85349375,0.60331208,110.0,,50,130.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,880.165525455,227.776942058
119,2020.0,296.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,0.20045334,-0.62763399,0.64990997,100.0,,50,130.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,776.632823495,215.963425921
120,2020.0,297.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,0.15005991,-0.99341357,0.79340845,100.0,,60,150.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,907.072118235,212.246397011
121,2020.0,298.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,0.25822073,-0.81017333,0.83461106,100.0,,40,130.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,947.394706705,218.914242858
122,2020.0,299.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,0.02569577,-0.89889634,0.85192895,100.0,,50,130.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,1038.21891978,213.236133667
123,2020.0,300.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,-0.12722829,-1.55419254,0.7693786,100.0,,50,130.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,757.92435599,212.853634215
124,2020.0,301.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,-0.23427027,-1.04658568,0.51672167,90.0,,50,130.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,727.607374525,197.111453293
125,2020.0,302.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,-0.02334096,-0.93431002,0.76201558,100.0,,40,140.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,736.182636245,204.061396385
126,2020.0,303.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,-0.22015616,-1.51716852,0.57543665,90.0,,50,160.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,765.56846888,206.822039306
127,2020.0,304.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,-0.36253092,-1.72411716,0.57881409,100.0,,50,160.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,771.5210029,196.116315411
128,2020.0,305.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,0.18272473,-0.58401871,0.68351144,100.0,,50,160.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,768.511879035,207.794874666
129,2020.0,306.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,0.16331854,-0.77542537,0.72357118,90.0,,50,160.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,707.9934532,193.151865485
130,2020.0,114.0,0.0,Difesa longitudinale distaccata,semi-soffolta,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NO-SE,DIFESA LONGITUDINALE EMERSA ABBASSATA A PELO D'ACQUA ED ALLARGATA,-0.23743835,-1.61000001,0.36500001,110.0,,20,120.0,Linea 2019,,,abbassamento,ABBASSAMENTO,2003,RER-STB,G12,Volo Costa 2019 AdbPo,1813.42377007,252.047248355
131,2020.0,115.0,0.0,Difesa longitudinale distaccata,semi-soffolta,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NO-SE,DIFESA LONGITUDINALE EMERSA ABBASSATA A PELO D'ACQUA ED ALLARGATA,-0.15171249,-2.36999989,0.537,110.0,,20,130.0,Linea 2019,,,abbassamento,ABBASSAMENTO,2003,RER-STB,G12,Volo Costa 2019 AdbPo,1985.29471032,257.224477106
132,2020.0,116.0,0.0,Difesa longitudinale distaccata,semi-soffolta,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NO-SE,DIFESA LONGITUDINALE EMERSA ABBASSATA A PELO D'ACQUA ED ALLARGATA,-0.27223751,-1.83000004,0.29899999,110.0,,20,130.0,Linea 2019,,,abbassamento,ABBASSAMENTO,2003,RER-STB,G12,Volo Costa 2019 AdbPo,2026.28462512,258.336639078
133,2020.0,117.0,0.0,Difesa longitudinale distaccata,semi-soffolta,MASSI CALCAREI,2.0,BELLARIA-IGEA MARINA,NO-SE,DIFESA LONGITUDINALE EMERSA ABBASSATA A PELO D'ACQUA ED ALLARGATA,-0.27701125,-2.48000002,0.21600001,116.0,,20,130.0,Linea 2019,,,abbassamento,ABBASSAMENTO,2003,RER-STB,G12,Volo Costa 2019 AdbPo,2248.00311062,269.862857832
134,2020.0,147.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,,ATOLLO,-1.93342853,-3.83999991,0.87199998,15.0,,30,350.0,Linea 2019,1983,STATO-OPERE MARITTIME,nessuno,,0,,G18,Volo Costa 2019 AdbPo,140.389260135,42.0287794788
135,2020.0,148.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,,ATOLLO,-1.95585716,-3.98000002,1.01300001,15.0,,30,350.0,Linea 2019,1983,STATO-OPERE MARITTIME,nessuno,,0,,G18,Volo Costa 2019 AdbPo,151.811530305,43.7040550798
136,2020.0,149.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,,ATOLLO,-1.13712502,-3.88000011,0.60600001,15.0,,30,350.0,Linea 2019,1986,STATO-OPERE MARITTIME,nessuno,,0,,G18,Volo Costa 2019 AdbPo,186.52080494,48.4400870704
137,2020.0,150.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,NO-SE,SCOGLIERA,-0.25066668,-3.69000006,1.79499996,95.0,18-20,30,350.0,Linea 2019,1986,STATO-OPERE MARITTIME,nessuno,,0,,G18,Volo Costa 2019 AdbPo,926.806899725,203.059655532
138,2020.0,151.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,,ATOLLO,-0.11725001,-2.72000003,1.49699998,13.0,,30,350.0,Linea 2019,1986,STATO-OPERE MARITTIME,nessuno,,0,,G18,Volo Costa 2019 AdbPo,119.52443922,38.7820815621
139,2020.0,152.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,,ATOLLO,-1.43766665,-3.8499999,1.71800005,13.0,,30,350.0,Linea 2019,1987,STATO-OPERE MARITTIME,nessuno,,0,,G18,Volo Costa 2019 AdbPo,127.215328475,40.0092743053
140,2020.0,153.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,,ATOLLO,-1.66549993,-4.21999979,1.41900003,13.0,,30,350.0,Linea 2019,1987,STATO-OPERE MARITTIME,nessuno,,0,,G18,Volo Costa 2019 AdbPo,139.07246448,41.8312084943
141,2020.0,495.0,0.0,Difesa mista soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,OPERA DI DIFESA SEMISOMMERSA CHE SI RACCORDA VERSO SUD CON UNA SCOGLIERA EMERSA,-0.57322031,-3.24000001,0.34999999,600.0,,-,300.0,Linea 2019,1990,,manutenzione,manutenzione effettuata  - ricalibrata ampiezza a,2020,COMUNE RAVENNA,G30,Volo Costa 2019 AdbPo,4447.83557678,1031.44467247
142,2020.0,496.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,NO-SE,SOGLIA SOFFOLTA PER APERTURA DI UN VARCO  NELLA SCOGLIERA EMERSA NEL 1980,-0.29225001,-0.63999999,0.101,10.0,,,40.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,74.684802395,48.6265057067
143,2020.0,497.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,E-O,SOGLIA SOFFOLTA A PROTEZIONE DEL VARCHO TRA LE SCOGLIERE EMERSE,0.38700002,0.017,0.75700003,5.0,,,100.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,62.312042455,38.1910211811
144,2020.0,498.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,E-O,SOGLIA SOFFOLTA A PROTEZIONE DEL VARCHO TRA LE SCOGLIERE EMERSE,-0.29800001,-0.75999999,-0.062,10.0,,,100.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,81.998640885,42.3385845381
145,2020.0,499.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,N-S,SOGLIA SOFFOLTA A PROTEZIONE DEL VARCHO TRA LE SCOGLIERE EMERSE,-2.11859989,-3.06999993,0.057,15.0,,,100.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,132.255891755,53.6749778984
146,2020.0,500.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,E-O,SOGLIA SOFFOLTA A PROTEZIONE DEL VARCHO TRA LE SCOGLIERE EMERSE,-1.71842849,-3.11999989,-0.049,10.0,,,100.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,176.859839595,62.9736817377
147,2020.0,501.0,0.0,Difesa trasversale soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,N-S,SOGLIA SOFFOLTA A PROTEZIONE DEL VARCHO TRA IL PENNELLO E LA SCOGLIERA EMERSA,-1.27750003,-2.68000007,0.13,10.0,,,110.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,113.278120675,48.6288500624
148,2020.0,502.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,NE-SO,SOGLIA SOFFOLTA A PROTEZIONE DEL VARCHO TRA LE SCOGLIERE EMERSE,-1.08350003,-2.6500001,-0.047,10.0,,,95.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,93.22421704,46.416925236
149,2020.0,503.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,NE-SO,SOGLIA SOFFOLTA A PROTEZIONE DEL VARCHO TRA LE SCOGLIERE EMERSE,-2.54949999,-4.05999994,0.112,15.0,,,60.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,179.8297248,62.6371091179
150,2020.0,504.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,1.0,CATTOLICA,NE-SO,SOGLIA SOFFOLTA A PROTEZIONE DEL VARCHO TRA LE SCOGLIERE EMERSE,-2.07124996,-2.74000001,-1.71000004,15.0,,,110.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,184.95321796,65.4709904083
151,2020.0,684.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,NO-SE,SCOGLIERA,0.2766875,-2.61999989,1.41400003,107.0,18-20,25,200.0,Linea 2019,1964,STATO-OPERE MARITTIME,nessuno,,0,,G15,Volo Costa 2019 AdbPo,808.366562605,235.061401274
152,2020.0,624.0,0.0,Foce armata,emersa,MASSI CALCAREI E CALCESTRUZZO,5.0,RAVENNA,E-O,,0.00598766,-2.1099999,1.88300002,200.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,2002.20379417,393.138637314
153,2020.0,625.0,0.0,Foce armata,emersa,CALCESTRUZZO,5.0,RAVENNA,E-O,AREA PORTUALE FOCE LAMONE,1.55134034,-0.14,2.71000004,265.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,4282.94314202,1000.15894064
154,2020.0,626.0,0.0,Argine interno,emersa,SABBIA E TERRA RINFORZATA,5.0,RAVENNA,E-O,ARGINE FLUVIALE (FIUME LAMONE) IN SABBIA E TERRA RINFORZATA,2.6,1.4,4.33,300.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,2726.48028033,609.705099367
155,2020.0,627.0,0.0,Argine interno,emersa,SABBIA E TERRA RINFORZATA,5.0,RAVENNA,E-O,ARGINE FLUVIALE (FIUME LAMONE) IN SABBIA E TERRA RINFORZATA,2.6,0.6,4.33,320.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,4618.91057925,651.792069428
156,2020.0,628.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,5.0,RAVENNA,E-O,,1.53572416,0.21799999,2.97799993,65.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,726.3565736,155.540189587
157,2020.0,637.0,0.0,Difesa longitudinale aderente,emersa,MASSI CALCAREI,5.0,RAVENNA,N-S,,3.47190809,2.27099991,4.046,390.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,31374.2921374,3758.1667599
158,2020.0,630.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,5.0,RAVENNA,E-O,,1.24429166,-1.66999996,3.65300012,60.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,738.672945545,144.721429405
159,2020.0,728.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,2.0,CESENATICO,NO-SE,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE SCOGLIERE EMERSE,-2.50842857,-3.24000001,1.04100001,25.0,,,220.0,Linea 2019,,,nessuno,,0,,G16,Volo Costa 2019 AdbPo,189.49181625,68.8552785242
160,2020.0,307.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,6.0,COMACCHIO,NNE-SSO,,0.17164125,-1.1097759,0.82852274,100.0,,50,160.0,Linea 2019,1966-1971,ERSA,nessuno,,0,,G33,Volo Costa 2019 AdbPo,827.62598039,205.718530466
161,2020.0,401.0,0.0,Difesa longitudinale aderente,emersa,MASSI CALCAREI,7.0,GORO,NO-SE,PENNELLO EMERSO,1.33903587,-0.24105529,2.33999991,210.0,,,0.0,Linea 2019,2003,,nessuno,,0,,,Volo Costa 2019 AdbPo,1872.45856059,559.067258341
162,2020.0,402.0,0.0,Argine interno,emersa,TERRA RINFORZATA,7.0,GORO,NE-SO,DUNA ARMATA,1.70513511,1.30677199,2.25,95.0,,,0.0,Linea 2019,2003,,nessuno,,0,,,Volo Costa 2019 AdbPo,624.65855462,201.076224669
163,2020.0,403.0,0.0,Area portuale,emersa,CALCESTRUZZO,6.0,COMACCHIO,E-O,,1.1503675,-0.139,6.5539999,2170.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,18816.5963876,3661.24696542
164,2020.0,404.0,0.0,Argine interno,emersa,TERRA E MASSI CALCAREI,7.0,GORO,NNE-SSO,ARGINE IN TERRA CON RIVESTIMENTO IN MASSI CALCAREI LATO MARE,2.91913056,0.00582923,5.08500004,5750.0,-,-,0.0,Linea 2019,1958,,nessuno,,0,,,Volo Costa 2019 AdbPo,42407.573269,11467.5798409
165,2020.0,405.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,3.0,CERVIA,NE-SO,PROTEZIONE MOLO,-0.05478571,-0.58999997,0.22499999,60.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,483.438813405,135.720754859
166,2020.0,406.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,3.0,CERVIA,NE-SO,PROTEZIONE MOLO,0.61000001,-1.38,0.995,80.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,583.820895855,173.587283796
